id,file_path,resolved_path,label,predicted_label,confidence,status,reasons,recommendation,object_utility_score,final_score,entropy,uncertainty_score,label_error_probability,quality_score,quality_reasons,blur_score,brightness,contrast,width,height,duplicate_score,duplicate_group_id,duplicate_neighbor_id,duplicate_distance,class_deficit_score,dataset_readiness_score,prob_butterfly,prob_cat,prob_chicken,prob_cow,prob_dog,prob_elephant,prob_horse,prob_sheep,prob_spider,prob_squirrel
919,sheep_000919.jpeg,data/demo/images/sheep_000919.jpeg,sheep,sheep,0.839,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7950775404447841,0.0,0.0,1.0,,655.4207506327,126.24955197132617,40.17700709909646,300,186,0.0,,,,0.9016666666666666,96.94892361111111,0.01788888888888889,0.01788888888888889,0.01788888888888889,0.01788888888888889,0.01788888888888889,0.01788888888888889,0.01788888888888889,0.839,0.01788888888888889,0.01788888888888889
942,sheep_000942.jpeg,data/demo/images/sheep_000942.jpeg,sheep,sheep,0.849,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7562206756225192,0.0,0.0,1.0,,4798.57037142083,108.25344884488449,56.84169585300392,300,202,0.0,,,,0.9016666666666666,96.94892361111111,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.849,0.01677777777777778,0.01677777777777778
883,sheep_000883.jpeg,data/demo/images/sheep_000883.jpeg,sheep,sheep,0.871,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.6679232774573239,0.0,0.0,1.0,,1945.9624924047187,110.63345185185185,57.39317534157195,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.014333333333333333,0.014333333333333333,0.014333333333333333,0.014333333333333333,0.014333333333333333,0.014333333333333333,0.014333333333333333,0.871,0.014333333333333333,0.014333333333333333
941,sheep_000941.jpeg,data/demo/images/sheep_000941.jpeg,sheep,sheep,0.842,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7834999649909603,0.0,0.0,1.0,,2498.3939366129066,114.82945981554677,62.380752805052495,300,253,0.0,,,,0.9016666666666666,96.94892361111111,0.01755555555555556,0.01755555555555556,0.01755555555555556,0.01755555555555556,0.01755555555555556,0.01755555555555556,0.01755555555555556,0.842,0.01755555555555556,0.01755555555555556
876,sheep_000876.jpeg,data/demo/images/sheep_000876.jpeg,sheep,sheep,0.884,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.6137568144131238,0.0,0.0,1.0,,339.606084766812,133.98262931034483,31.649633652352225,300,232,0.0,,,,0.9016666666666666,96.94892361111111,0.012888888888888887,0.012888888888888887,0.012888888888888887,0.012888888888888887,0.012888888888888887,0.012888888888888887,0.012888888888888887,0.884,0.012888888888888887,0.012888888888888887
939,sheep_000939.jpeg,data/demo/images/sheep_000939.jpeg,sheep,sheep,0.832,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.8218344586716293,0.0,0.0,1.0,,2937.739565090423,159.5313223140496,62.72351204943983,242,300,0.0,,,,0.9016666666666666,96.94892361111111,0.01866666666666667,0.01866666666666667,0.01866666666666667,0.01866666666666667,0.01866666666666667,0.01866666666666667,0.01866666666666667,0.832,0.01866666666666667,0.01866666666666667
843,sheep_000843.jpeg,data/demo/images/sheep_000843.jpeg,sheep,sheep,0.826,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.8444894404469838,0.0,0.0,1.0,,457.5186159342099,105.97602870813397,58.551572568612954,300,209,0.0,,,,0.9016666666666666,96.94892361111111,0.019333333333333338,0.019333333333333338,0.019333333333333338,0.019333333333333338,0.019333333333333338,0.019333333333333338,0.019333333333333338,0.826,0.019333333333333338,0.019333333333333338
937,sheep_000937.jpeg,data/demo/images/sheep_000937.jpeg,sheep,sheep,0.971,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.19496820194440478,0.0,0.0,1.0,,1163.0293724409328,119.53419259259259,37.872369305240696,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.971,0.0032222222222222253,0.0032222222222222253
877,sheep_000877.jpeg,data/demo/images/sheep_000877.jpeg,sheep,sheep,0.87,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.6720258913423126,0.0,0.0,1.0,,4478.992312720374,132.68054964539007,48.34873858119698,300,188,0.0,,,,0.9016666666666666,96.94892361111111,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.87,0.014444444444444446,0.014444444444444446
879,sheep_000879.jpeg,data/demo/images/sheep_000879.jpeg,sheep,sheep,0.926,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.426459529525547,0.0,0.0,1.0,,867.5969165609877,139.0638111111111,58.83567422470343,300,300,0.0,,,,0.9016666666666666,96.94892361111111,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.926,0.008222222222222218,0.008222222222222218
936,sheep_000936.jpeg,data/demo/images/sheep_000936.jpeg,sheep,sheep,0.889,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.5924929023489276,0.0,0.0,1.0,,1236.1922447361803,78.2975354609929,46.11738031345333,300,188,0.0,,,,0.9016666666666666,96.94892361111111,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.889,0.012333333333333332,0.012333333333333332
935,sheep_000935.jpg,data/demo/images/sheep_000935.jpg,sheep,sheep,0.92,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.45454732795548536,0.0,0.0,1.0,,1727.7561234377126,104.54808257180157,40.335186544448106,640,383,0.0,,,,0.9016666666666666,96.94892361111111,0.008888888888888884,0.008888888888888884,0.008888888888888884,0.008888888888888884,0.008888888888888884,0.008888888888888884,0.008888888888888884,0.92,0.008888888888888884,0.008888888888888884
934,sheep_000934.jpg,data/demo/images/sheep_000934.jpg,sheep,sheep,0.877,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.6431185839732804,0.0,0.0,1.0,,868.5759201217269,108.25039167789757,40.43070438091266,640,371,0.0,,,,0.9016666666666666,96.94892361111111,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.877,0.013666666666666667,0.013666666666666667
933,sheep_000933.jpg,data/demo/images/sheep_000933.jpg,sheep,sheep,0.853,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7404617975836851,0.0,0.0,1.0,,7496.698682603379,97.63247505868544,39.772527409855996,640,426,0.0,,,,0.9016666666666666,96.94892361111111,0.016333333333333335,0.016333333333333335,0.016333333333333335,0.016333333333333335,0.016333333333333335,0.016333333333333335,0.016333333333333335,0.853,0.016333333333333335,0.016333333333333335
932,sheep_000932.jpeg,data/demo/images/sheep_000932.jpeg,sheep,sheep,0.938,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.3686634087363492,0.0,0.0,1.0,,4167.054977103133,143.588322147651,49.62523585485651,300,149,0.0,,,,0.9016666666666666,96.94892361111111,0.006888888888888895,0.006888888888888895,0.006888888888888895,0.006888888888888895,0.006888888888888895,0.006888888888888895,0.006888888888888895,0.938,0.006888888888888895,0.006888888888888895
880,sheep_000880.jpeg,data/demo/images/sheep_000880.jpeg,sheep,sheep,0.863,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7004997708337481,0.0,0.0,1.0,,9985.921831747599,87.1155111111111,69.75149416797242,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.015222222222222224,0.015222222222222224,0.015222222222222224,0.015222222222222224,0.015222222222222224,0.015222222222222224,0.015222222222222224,0.863,0.015222222222222224,0.015222222222222224
881,sheep_000881.jpeg,data/demo/images/sheep_000881.jpeg,sheep,sheep,0.875,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.6514232234234646,0.0,0.0,1.0,,4141.419636449082,109.57258382642998,38.49429064239934,300,169,0.0,,,,0.9016666666666666,96.94892361111111,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.875,0.013888888888888888,0.013888888888888888
929,sheep_000929.jpeg,data/demo/images/sheep_000929.jpeg,sheep,sheep,0.841,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7873666225883303,0.0,0.0,1.0,,1192.0150455789765,156.29031073446328,52.14039594373043,300,236,0.0,,,,0.9016666666666666,96.94892361111111,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.841,0.01766666666666667,0.01766666666666667
927,sheep_000927.jpeg,data/demo/images/sheep_000927.jpeg,sheep,sheep,0.868,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.6802046510839334,0.0,0.0,1.0,,430.1892859529634,141.57915492957747,39.83355719864926,300,142,0.0,,,,0.9016666666666666,96.94892361111111,0.014666666666666668,0.014666666666666668,0.014666666666666668,0.014666666666666668,0.014666666666666668,0.014666666666666668,0.014666666666666668,0.868,0.014666666666666668,0.014666666666666668
926,sheep_000926.jpeg,data/demo/images/sheep_000926.jpeg,sheep,sheep,0.838,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7989218759989734,0.0,0.0,1.0,,835.8320305108333,174.1157,58.042180181111966,300,200,0.0,,,,0.9016666666666666,96.94892361111111,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.838,0.018000000000000002,0.018000000000000002
925,sheep_000925.jpeg,data/demo/images/sheep_000925.jpeg,sheep,sheep,0.975,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.1718374535709383,0.0,0.0,1.0,,1711.21135975674,121.93103448275862,57.38224764377419,300,261,0.0,,,,0.9016666666666666,96.94892361111111,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.975,0.00277777777777778,0.00277777777777778
924,sheep_000924.jpeg,data/demo/images/sheep_000924.jpeg,sheep,sheep,0.97,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.20065889549985488,0.0,0.0,1.0,,695.4034445233334,174.22005,46.073629058976536,300,200,0.0,,,,0.9016666666666666,96.94892361111111,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.97,0.003333333333333336,0.003333333333333336
922,sheep_000922.jpeg,data/demo/images/sheep_000922.jpeg,sheep,sheep,0.904,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.5271376602309746,0.0,0.0,1.0,,3097.2582293333335,98.41163888888889,59.686078295646496,300,240,0.0,,,,0.9016666666666666,96.94892361111111,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.904,0.010666666666666665,0.010666666666666665
921,sheep_000921.jpeg,data/demo/images/sheep_000921.jpeg,sheep,sheep,0.856,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7285590510022777,0.0,0.0,1.0,,2907.4132615202784,136.0002329749104,53.55062271807966,300,186,0.0,,,,0.9016666666666666,96.94892361111111,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.856,0.016,0.016
920,sheep_000920.jpeg,data/demo/images/sheep_000920.jpeg,sheep,sheep,0.933,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.39302285777389756,0.0,0.0,1.0,,2424.2185869950067,111.17035555555556,50.88768840138588,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.007444444444444438,0.007444444444444438,0.007444444444444438,0.007444444444444438,0.007444444444444438,0.007444444444444438,0.007444444444444438,0.933,0.007444444444444438,0.007444444444444438
882,sheep_000882.jpeg,data/demo/images/sheep_000882.jpeg,sheep,sheep,0.927,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.4217281686443011,0.0,0.0,1.0,,2243.3252521233335,138.77246666666667,39.019452779977435,300,200,0.0,,,,0.9016666666666666,96.94892361111111,0.008111111111111105,0.008111111111111105,0.008111111111111105,0.008111111111111105,0.008111111111111105,0.008111111111111105,0.008111111111111105,0.927,0.008111111111111105,0.008111111111111105
250,chicken_000250.jpeg,data/demo/images/chicken_000250.jpeg,chicken,chicken,0.975,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.1718374535709383,0.0,0.0,1.0,,2242.8522045330556,141.62698333333333,57.766303689086094,200,300,0.0,,,,0.9016666666666666,96.94892361111111,0.00277777777777778,0.00277777777777778,0.975,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778
889,sheep_000889.jpeg,data/demo/images/sheep_000889.jpeg,sheep,sheep,0.904,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.5271376602309746,0.0,0.0,1.0,,1905.6896811189097,104.363949044586,59.35524974867652,300,157,0.0,,,,0.9016666666666666,96.94892361111111,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.010666666666666665,0.904,0.010666666666666665,0.010666666666666665
317,chicken_000317.jpeg,data/demo/images/chicken_000317.jpeg,chicken,chicken,0.838,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7989218759989734,0.0,0.0,1.0,,11709.10343442413,133.31729824561404,54.3385080966915,285,300,0.0,,,,0.9016666666666666,96.94892361111111,0.018000000000000002,0.018000000000000002,0.838,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002
299,chicken_000299.jpeg,data/demo/images/chicken_000299.jpeg,chicken,chicken,0.928,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.41698202995559513,0.0,0.0,1.0,,13272.848072333336,140.92703333333333,48.68767101843021,300,200,0.0,,,,0.9016666666666666,96.94892361111111,0.007999999999999995,0.007999999999999995,0.928,0.007999999999999995,0.007999999999999995,0.007999999999999995,0.007999999999999995,0.007999999999999995,0.007999999999999995,0.007999999999999995
301,chicken_000301.jpeg,data/demo/images/chicken_000301.jpeg,chicken,chicken,0.847,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.7640531389712464,0.0,0.0,1.0,,4142.362187919722,127.9582,50.32800068311874,300,200,0.0,,,,0.9016666666666666,96.94892361111111,0.017,0.017,0.847,0.017,0.017,0.017,0.017,0.017,0.017,0.017
302,chicken_000302.jpeg,data/demo/images/chicken_000302.jpeg,chicken,chicken,0.915,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.47757848152693727,0.0,0.0,1.0,,3956.838275687778,119.1917888888889,56.70411591292596,300,300,0.0,,,,0.9016666666666666,96.94892361111111,0.009444444444444441,0.009444444444444441,0.915,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441
303,chicken_000303.jpeg,data/demo/images/chicken_000303.jpeg,chicken,chicken,0.936,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.37845703861361035,0.0,0.0,1.0,,377.09677103999996,128.86495,51.69020614678858,300,200,0.0,,,,0.9016666666666666,96.94892361111111,0.007111111111111105,0.007111111111111105,0.936,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105
304,chicken_000304.jpeg,data/demo/images/chicken_000304.jpeg,chicken,chicken,0.915,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.47757848152693727,0.0,0.0,1.0,,10713.566893980711,118.56554166666666,63.52771297159249,300,240,0.0,,,,0.9016666666666666,96.94892361111111,0.009444444444444441,0.009444444444444441,0.915,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441,0.009444444444444441
269,chicken_000269.jpeg,data/demo/images/chicken_000269.jpeg,chicken,chicken,0.878,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.6389523907480663,0.0,0.0,1.0,,2233.4723294312207,96.02711111111111,66.76056391775974,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.013555555555555555,0.013555555555555555,0.878,0.013555555555555555,0.013555555555555555,0.013555555555555555,0.013555555555555555,0.013555555555555555,0.013555555555555555,0.013555555555555555
305,chicken_000305.jpeg,data/demo/images/chicken_000305.jpeg,chicken,chicken,0.972,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.18924198892710029,0.0,0.0,1.0,,297.82473359888894,165.30616666666666,32.166451394357374,300,200,0.0,,,,0.9016666666666666,96.94892361111111,0.003111111111111114,0.003111111111111114,0.972,0.003111111111111114,0.003111111111111114,0.003111111111111114,0.003111111111111114,0.003111111111111114,0.003111111111111114,0.003111111111111114
306,chicken_000306.jpeg,data/demo/images/chicken_000306.jpeg,chicken,chicken,0.893,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.5752997967469753,0.0,0.0,1.0,,12056.256577507786,92.72203626220363,61.79839654601386,300,239,0.0,,,,0.9016666666666666,96.94892361111111,0.011888888888888886,0.011888888888888886,0.893,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886
307,chicken_000307.jpeg,data/demo/images/chicken_000307.jpeg,chicken,chicken,0.921,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.44990093685566634,0.0,0.0,1.0,,2341.3527472098767,152.07754074074074,80.17878893348872,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.008777777777777773,0.008777777777777773,0.921,0.008777777777777773,0.008777777777777773,0.008777777777777773,0.008777777777777773,0.008777777777777773,0.008777777777777773,0.008777777777777773
309,chicken_000309.jpeg,data/demo/images/chicken_000309.jpeg,chicken,chicken,0.929,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.4122209243450195,0.0,0.0,1.0,,3295.3240657479287,129.42561481481482,53.794084145623735,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.007888888888888883,0.007888888888888883,0.929,0.007888888888888883,0.007888888888888883,0.007888888888888883,0.007888888888888883,0.007888888888888883,0.007888888888888883,0.007888888888888883
310,chicken_000310.jpeg,data/demo/images/chicken_000310.jpeg,chicken,chicken,0.942,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.3488676312050125,0.0,0.0,1.0,,1100.3807332886113,84.08662805662806,69.38604779161973,259,300,0.0,,,,0.9016666666666666,96.94892361111111,0.0064444444444444506,0.0064444444444444506,0.942,0.0064444444444444506,0.0064444444444444506,0.0064444444444444506,0.0064444444444444506,0.0064444444444444506,0.0064444444444444506,0.0064444444444444506
268,chicken_000268.jpeg,data/demo/images/chicken_000268.jpeg,chicken,chicken,0.952,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.2980504870493181,0.0,0.0,1.0,,283.0391969439781,122.98567407407407,49.99765759651363,225,300,0.0,,,,0.9016666666666666,96.94892361111111,0.005333333333333338,0.005333333333333338,0.952,0.005333333333333338,0.005333333333333338,0.005333333333333338,0.005333333333333338,0.005333333333333338,0.005333333333333338,0.005333333333333338
311,chicken_000311.jpeg,data/demo/images/chicken_000311.jpeg,chicken,chicken,0.926,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.42645952952554694,0.0,0.0,1.0,,722.9134207746517,82.18311881188119,30.534089840999467,300,202,0.0,,,,0.9016666666666666,96.94892361111111,0.008222222222222218,0.008222222222222218,0.926,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218
312,chicken_000312.jpeg,data/demo/images/chicken_000312.jpeg,chicken,chicken,0.95,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.3083764622126845,0.0,0.0,1.0,,4187.388949918025,95.45952592592593,74.70102983323338,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.00555555555555556,0.00555555555555556,0.95,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556
314,chicken_000314.jpeg,data/demo/images/chicken_000314.jpeg,chicken,chicken,0.88,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.6305919305530563,0.0,0.0,1.0,,17037.13672129898,114.82339233038348,68.45824635569345,300,226,0.0,,,,0.9016666666666666,96.94892361111111,0.013333333333333332,0.013333333333333332,0.88,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332
316,chicken_000316.jpeg,data/demo/images/chicken_000316.jpeg,chicken,chicken,0.889,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.5924929023489276,0.0,0.0,1.0,,4159.216502915995,108.54669629629629,39.19257522528018,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.012333333333333332,0.012333333333333332,0.889,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332
278,chicken_000278.jpeg,data/demo/images/chicken_000278.jpeg,chicken,chicken,0.977,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.16003160824870286,0.0,0.0,1.0,,2913.987440416474,112.75952777777778,48.84084761070964,300,240,0.0,,,,0.9016666666666666,96.94892361111111,0.002555555555555558,0.002555555555555558,0.977,0.002555555555555558,0.002555555555555558,0.002555555555555558,0.002555555555555558,0.002555555555555558,0.002555555555555558,0.002555555555555558
318,chicken_000318.jpeg,data/demo/images/chicken_000318.jpeg,chicken,chicken,0.912,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.49124172116585224,0.0,0.0,1.0,,1577.870164614321,119.28121481481482,56.79755915209152,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.009777777777777774,0.009777777777777774,0.912,0.009777777777777774,0.009777777777777774,0.009777777777777774,0.009777777777777774,0.009777777777777774,0.009777777777777774,0.009777777777777774
319,chicken_000319.jpeg,data/demo/images/chicken_000319.jpeg,chicken,chicken,0.829,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.8331936949375167,0.0,0.0,1.0,,5210.492752821728,120.9530962962963,48.78656243389826,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.019000000000000003,0.019000000000000003,0.829,0.019000000000000003,0.019000000000000003,0.019000000000000003,0.019000000000000003,0.019000000000000003,0.019000000000000003,0.019000000000000003
267,chicken_000267.jpeg,data/demo/images/chicken_000267.jpeg,chicken,chicken,0.835,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.8104108307985532,0.0,0.0,1.0,,3437.0768608425296,110.80968253968254,41.32906124113905,300,210,0.0,,,,0.9016666666666666,96.94892361111111,0.018333333333333337,0.018333333333333337,0.835,0.018333333333333337,0.018333333333333337,0.018333333333333337,0.018333333333333337,0.018333333333333337,0.018333333333333337,0.018333333333333337
320,chicken_000320.jpeg,data/demo/images/chicken_000320.jpeg,chicken,chicken,0.919,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.4591801317730272,0.0,0.0,1.0,,12099.346085886202,142.14795555555557,47.32942978706161,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.008999999999999996,0.008999999999999996,0.919,0.008999999999999996,0.008999999999999996,0.008999999999999996,0.008999999999999996,0.008999999999999996,0.008999999999999996,0.008999999999999996
282,chicken_000282.jpeg,data/demo/images/chicken_000282.jpeg,chicken,chicken,0.945,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.3338295390662573,0.0,0.0,1.0,,2263.1003220356656,105.39546666666666,37.49871610894511,300,225,0.0,,,,0.9016666666666666,96.94892361111111,0.006111111111111117,0.006111111111111117,0.945,0.006111111111111117,0.006111111111111117,0.006111111111111117,0.006111111111111117,0.006111111111111117,0.006111111111111117,0.006111111111111117
300,chicken_000300.jpeg,data/demo/images/chicken_000300.jpeg,chicken,chicken,0.914,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.4821455728461575,0.0,0.0,1.0,,2220.194514874207,84.17585798816567,59.82412290592372,300,169,0.0,,,,0.9016666666666666,96.94892361111111,0.009555555555555552,0.009555555555555552,0.914,0.009555555555555552,0.009555555555555552,0.009555555555555552,0.009555555555555552,0.009555555555555552,0.009555555555555552,0.009555555555555552
298,chicken_000298.jpeg,data/demo/images/chicken_000298.jpeg,chicken,chicken,0.899,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.5491943311021419,0.0,0.0,1.0,,299.80978327711506,122.31453634085213,53.05873101162964,300,266,0.0,,,,0.9016666666666666,96.94892361111111,0.01122222222222222,0.01122222222222222,0.899,0.01122222222222222,0.01122222222222222,0.01122222222222222,0.01122222222222222,0.01122222222222222,0.01122222222222222,0.01122222222222222
321,chicken_000321.jpeg,data/demo/images/chicken_000321.jpeg,chicken,chicken,0.83,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33033333333333337,0.33033333333333337,0.829414381174516,0.0,0.0,1.0,,10194.039989416173,125.28157777777778,46.35696283023674,300,300,0.0,,,,0.9016666666666666,96.94892361111111,0.018888888888888893,0.018888888888888893,0.83,0.018888888888888893,0.018888888888888893,0.018888888888888893,0.018888888888888893,0.018888888888888893,0.018888888888888893,0.018888888888888893
297,chicken_000297.jpeg,data/demo/images/chicken_000297.jpeg,chicken,chicken,0.97,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33033333333333337,0.33033333333333337,0.20065889549985488,0.0,0.0,1.0,,5015.533862824208,138.4874358974359,62.67413563856116,169,300,0.0,,,,0.9016666666666666,96.94892361111111,0.003333333333333336,0.003333333333333336,0.97,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336,0.003333333333333336
