id,file_path,resolved_path,label,predicted_label,confidence,split,source,annotator,file_exists,image_opened,image_error,uncertainty_score,entropy,class_deficit_score,width,height,blur_score,brightness,contrast,resolution_score,corrupted_file,quality_score,quality_reasons,phash,duplicate_score,duplicate_group_id,duplicate_neighbor_id,duplicate_distance,label_error_probability,object_utility_score,final_score,status,reasons,recommendation,dataset_readiness_score,prob_butterfly,prob_cat,prob_chicken,prob_cow,prob_dog,prob_elephant,prob_horse,prob_sheep,prob_spider,prob_squirrel,recommended_action,action_confidence,action_reason,action_risk
477,cow_000477.jpeg,data/demo/images/cow_000477.jpeg,cow,cow,0.908,test,animals10,ann_3    ,True,True,,0.0919999999999999,0.2211798759525368,0.0564516129032258,300,200,2788.569552888889,119.90223333333331,84.06939241887554,0.7,False,1.0,,ecc6819c97b19c69,0.0,,,,0.0,0.1888903225806451,0.1888903225806451,ok,,keep,96.94892361111113,0.0102222222222222,0.0102222222222222,0.0102222222222222,0.908,0.0102222222222222,0.0102222222222222,0.0102222222222222,0.0102222222222222,0.0102222222222222,0.0102222222222222,keep,0.9,No critical issues detected.,low
478,cow_000478.jpeg,data/demo/images/cow_000478.jpeg,cow,cow,0.896,test,animals10,ann_3    ,True,True,,0.1039999999999999,0.2442017726944077,0.0564516129032258,300,200,996.9759263263888,98.25731666666668,26.638842031884984,0.7,False,1.0,,e94d3636de1ac930,0.0,,,,0.0,0.1924903225806451,0.1924903225806451,ok,,keep,96.94892361111113,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.896,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,0.0115555555555555,keep,0.9,No critical issues detected.,low
479,cow_000479.jpeg,data/demo/images/cow_000479.jpeg,cow,cow,0.883,test,animals10,ann_3    ,True,True,,0.1169999999999999,0.2683853221781624,0.0564516129032258,300,220,1490.545829399449,163.57671212121213,64.32384467705843,0.7,False,1.0,,daeca6578932ae18,0.0,,,,0.0,0.1963903225806451,0.1963903225806451,ok,,keep,96.94892361111113,0.013,0.013,0.013,0.883,0.013,0.013,0.013,0.013,0.013,0.013,keep,0.9,No critical issues detected.,low
480,cow_000480.jpeg,data/demo/images/cow_000480.jpeg,cow,cow,0.968,test,animals10,ann_4    ,True,True,,0.032,0.0920436107783521,0.0564516129032258,300,248,2941.8509333420047,110.0948252688172,71.29600288224857,0.7,False,1.0,,dad18d0e3626253f,0.0,,,,0.0,0.1708903225806451,0.1708903225806451,ok,,keep,96.94892361111113,0.0035555555555555,0.0035555555555555,0.0035555555555555,0.968,0.0035555555555555,0.0035555555555555,0.0035555555555555,0.0035555555555555,0.0035555555555555,0.0035555555555555,keep,0.9,No critical issues detected.,low
481,dog_000481.jpeg,data/demo/images/dog_000481.jpeg,dog,dog,0.868,train,animals10,ann_1    ,True,True,,0.132,0.2954091265306789,0.0080645161290322,300,240,1485.8064674930556,120.80355555555556,59.802880770654646,0.7,False,1.0,,91356cc043b36dee,0.0,,,,0.0,0.1912129032258064,0.1912129032258064,ok,,keep,96.94892361111113,0.0146666666666666,0.0146666666666666,0.0146666666666666,0.0146666666666666,0.868,0.0146666666666666,0.0146666666666666,0.0146666666666666,0.0146666666666666,0.0146666666666666,keep,0.9,No critical issues detected.,low
482,dog_000482.jpeg,data/demo/images/dog_000482.jpeg,dog,dog,0.96,train,animals10,ann_1    ,True,True,,0.04,0.1111069126635245,0.0080645161290322,300,200,2993.1723523997225,123.42976666666668,43.951492207647384,0.7,False,1.0,,c2a999592776ba64,0.0,,,,0.0,0.1636129032258064,0.1636129032258064,ok,,keep,96.94892361111113,0.0044444444444444,0.0044444444444444,0.0044444444444444,0.0044444444444444,0.96,0.0044444444444444,0.0044444444444444,0.0044444444444444,0.0044444444444444,0.0044444444444444,keep,0.9,No critical issues detected.,low
483,dog_000483.jpeg,data/demo/images/dog_000483.jpeg,dog,dog,0.924,train,animals10,ann_3    ,True,True,,0.0759999999999999,0.1892996919537253,0.0080645161290322,300,200,435.7416051155556,178.2241,45.85954585314454,0.7,False,1.0,,e44f4b333364c4d5,0.0,,,,0.0,0.1744129032258064,0.1744129032258064,ok,,keep,96.94892361111113,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.924,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,0.0084444444444444,keep,0.9,No critical issues detected.,low
485,dog_000485.jpeg,data/demo/images/dog_000485.jpeg,dog,dog,0.826,train,animals10,ann_2    ,True,True,,0.174,0.3667571040116898,0.0080645161290322,300,300,914.6110663988889,144.69927777777778,44.51439142482844,1.0,False,1.0,,d54a8ac7f52a2c5c,0.0,,,,0.0,0.2038129032258064,0.2038129032258064,ok,,keep,96.94892361111113,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.826,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,keep,0.9,No critical issues detected.,low
486,dog_000486.jpeg,data/demo/images/dog_000486.jpeg,dog,dog,0.879,train,animals10,ann_4    ,True,True,,0.121,0.2756800883010776,0.0080645161290322,300,162,2648.5825921315345,81.00631687242799,41.050642481731835,0.7,False,1.0,,b6cf594973323264,0.0,,,,0.0,0.1879129032258064,0.1879129032258064,ok,,keep,96.94892361111113,0.0134444444444444,0.0134444444444444,0.0134444444444444,0.0134444444444444,0.879,0.0134444444444444,0.0134444444444444,0.0134444444444444,0.0134444444444444,0.0134444444444444,keep,0.9,No critical issues detected.,low
487,dog_000487.jpeg,data/demo/images/dog_000487.jpeg,dog,dog,0.848,train,animals10,ann_2    ,True,True,,0.152,0.3301249490105339,0.0080645161290322,300,300,435.9595253677777,90.94466666666666,46.751151909753936,1.0,False,1.0,,cc4cb9330cdec1e3,0.0,,,,0.0,0.1972129032258064,0.1972129032258064,ok,,keep,96.94892361111113,0.0168888888888888,0.0168888888888888,0.0168888888888888,0.0168888888888888,0.848,0.0168888888888888,0.0168888888888888,0.0168888888888888,0.0168888888888888,0.0168888888888888,keep,0.9,No critical issues detected.,low
488,dog_000488.jpeg,data/demo/images/dog_000488.jpeg,dog,dog,0.849,train,animals10,ann_1    ,True,True,,0.151,0.328422466524009,0.0080645161290322,300,300,2698.580548070988,133.66133333333337,90.82146475610512,1.0,False,1.0,,fac60eca3d686532,0.0,,,,0.0,0.1969129032258064,0.1969129032258064,ok,,keep,96.94892361111113,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.849,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.0167777777777777,keep,0.9,No critical issues detected.,low
490,dog_000490.jpeg,data/demo/images/dog_000490.jpeg,dog,dog,0.871,train,animals10,ann_1    ,True,True,,0.129,0.2900753937344504,0.0080645161290322,300,225,4369.09831558321,108.00263703703703,42.98589700348457,0.7,False,1.0,,87cf64c4cd651671,0.0,,,,0.0,0.1903129032258064,0.1903129032258064,ok,,keep,96.94892361111113,0.0143333333333333,0.0143333333333333,0.0143333333333333,0.0143333333333333,0.871,0.0143333333333333,0.0143333333333333,0.0143333333333333,0.0143333333333333,0.0143333333333333,keep,0.9,No critical issues detected.,low
491,dog_000491.jpeg,data/demo/images/dog_000491.jpeg,dog,dog,0.825,train,animals10,ann_2    ,True,True,,0.175,0.3683862687351475,0.0080645161290322,300,222,1535.2929455290875,172.0894894894895,41.01149854190032,0.7,False,1.0,,8e4fb138a663c333,0.0,,,,0.0,0.2041129032258064,0.2041129032258064,ok,,keep,96.94892361111113,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.825,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.0194444444444444,keep,0.9,No critical issues detected.,low
494,dog_000494.jpeg,data/demo/images/dog_000494.jpeg,dog,dog,0.977,train,animals10,ann_4    ,True,True,,0.023,0.0695008443925145,0.0080645161290322,231,300,535.5791898544297,71.08444444444444,51.67887355185778,0.7,False,1.0,,ee96a0e3532d40b7,0.0,,,,0.0,0.1585129032258064,0.1585129032258064,ok,,keep,96.94892361111113,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.977,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.0025555555555555,keep,0.9,No critical issues detected.,low
495,dog_000495.jpeg,data/demo/images/dog_000495.jpeg,dog,dog,0.922,train,animals10,ann_3    ,True,True,,0.0779999999999999,0.193365623172019,0.0080645161290322,300,233,372.5753246290941,110.74290414878398,49.21639623660706,0.7,False,1.0,,d9626c1b9acda4b2,0.0,,,,0.0,0.1750129032258064,0.1750129032258064,ok,,keep,96.94892361111113,0.0086666666666666,0.0086666666666666,0.0086666666666666,0.0086666666666666,0.922,0.0086666666666666,0.0086666666666666,0.0086666666666666,0.0086666666666666,0.0086666666666666,keep,0.9,No critical issues detected.,low
496,dog_000496.jpeg,data/demo/images/dog_000496.jpeg,dog,dog,0.861,train,animals10,ann_3    ,True,True,,0.139,0.3077229338322055,0.0080645161290322,225,300,5320.39231213037,113.70367407407409,47.73900787015903,0.7,False,1.0,,9a9e6d6990b27319,0.0,,,,0.0,0.1933129032258064,0.1933129032258064,ok,,keep,96.94892361111113,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.861,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.0154444444444444,keep,0.9,No critical issues detected.,low
497,dog_000497.jpeg,data/demo/images/dog_000497.jpeg,dog,dog,0.918,train,animals10,ann_1    ,True,True,,0.0819999999999999,0.2014255641928746,0.0080645161290322,300,225,725.893073177284,126.64715555555556,59.173655462528465,0.7,False,1.0,,ad3d96cab3195921,0.0,,,,0.0,0.1762129032258064,0.1762129032258064,ok,,keep,96.94892361111113,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.918,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,0.0091111111111111,keep,0.9,No critical issues detected.,low
498,dog_000498.jpeg,data/demo/images/dog_000498.jpeg,dog,dog,0.956,train,animals10,ann_2    ,True,True,,0.044,0.120357003291042,0.0080645161290322,300,225,1354.6415440809876,160.33278518518517,77.0290623025213,0.7,False,1.0,,e50d1a73d30ede05,0.0,,,,0.0,0.1648129032258064,0.1648129032258064,ok,,keep,96.94892361111113,0.0048888888888888,0.0048888888888888,0.0048888888888888,0.0048888888888888,0.956,0.0048888888888888,0.0048888888888888,0.0048888888888888,0.0048888888888888,0.0048888888888888,keep,0.9,No critical issues detected.,low
499,dog_000499.jpeg,data/demo/images/dog_000499.jpeg,dog,dog,0.949,train,animals10,ann_2    ,True,True,,0.051,0.1361546490639656,0.0080645161290322,300,200,1359.1108381822223,136.09035,48.02367596867369,0.7,False,1.0,,b85346069639f9d3,0.0,,,,0.0,0.1669129032258064,0.1669129032258064,ok,,keep,96.94892361111113,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.949,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.0056666666666666,keep,0.9,No critical issues detected.,low
502,dog_000502.jpeg,data/demo/images/dog_000502.jpeg,dog,dog,0.927,train,animals10,ann_3    ,True,True,,0.0729999999999999,0.1831542165053839,0.0080645161290322,300,200,193.4476110663889,177.70631666666668,43.617548457393326,0.7,False,1.0,,a38e1c30c6f1c71f,0.0,,,,0.0,0.1735129032258064,0.1735129032258064,ok,,keep,96.94892361111113,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.927,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.0081111111111111,keep,0.9,No critical issues detected.,low
503,dog_000503.jpeg,data/demo/images/dog_000503.jpeg,dog,dog,0.888,train,animals10,ann_2    ,True,True,,0.1119999999999999,0.2591720245638016,0.0080645161290322,300,279,8623.512288798962,114.05007168458782,43.93215867341068,1.0,False,1.0,,f7c725599872852c,0.0,,,,0.0,0.1852129032258064,0.1852129032258064,ok,,keep,96.94892361111113,0.0124444444444444,0.0124444444444444,0.0124444444444444,0.0124444444444444,0.888,0.0124444444444444,0.0124444444444444,0.0124444444444444,0.0124444444444444,0.0124444444444444,keep,0.9,No critical issues detected.,low
504,dog_000504.jpeg,data/demo/images/dog_000504.jpeg,dog,dog,0.825,train,animals10,ann_4    ,True,True,,0.175,0.3683862687351475,0.0080645161290322,300,259,604.9227502159081,121.72942084942083,76.27706248818676,1.0,False,1.0,,d5c76b222d39e419,0.0,,,,0.0,0.2041129032258064,0.2041129032258064,ok,,keep,96.94892361111113,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.825,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.0194444444444444,keep,0.9,No critical issues detected.,low
505,dog_000505.jpeg,data/demo/images/dog_000505.jpeg,dog,dog,0.977,train,animals10,ann_1    ,True,True,,0.023,0.0695008443925145,0.0080645161290322,300,300,339.990196894321,94.4157,70.16705529709476,1.0,False,1.0,,e46bce14c56ac536,0.0,,,,0.0,0.1585129032258064,0.1585129032258064,ok,,keep,96.94892361111113,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.977,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.0025555555555555,0.0025555555555555,keep,0.9,No critical issues detected.,low
508,dog_000508.jpeg,data/demo/images/dog_000508.jpeg,dog,dog,0.919,train,animals10,ann_4    ,True,True,,0.0809999999999999,0.1994193974286337,0.0080645161290322,300,225,8730.202294043567,96.46351111111112,45.61825254059261,0.7,False,1.0,,c9853f18c4e63b1b,0.0,,,,0.0,0.1759129032258064,0.1759129032258064,ok,,keep,96.94892361111113,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.919,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0089999999999999,keep,0.9,No critical issues detected.,low
509,dog_000509.jpeg,data/demo/images/dog_000509.jpeg,dog,dog,0.943,train,animals10,ann_3    ,True,True,,0.057,0.1493424256704644,0.0080645161290322,300,169,2581.8222257153307,127.13372781065088,70.78120067742664,0.7,False,1.0,,f3c7883da04a8f36,0.0,,,,0.0,0.1687129032258064,0.1687129032258064,ok,,keep,96.94892361111113,0.0063333333333333,0.0063333333333333,0.0063333333333333,0.0063333333333333,0.943,0.0063333333333333,0.0063333333333333,0.0063333333333333,0.0063333333333333,0.0063333333333333,keep,0.9,No critical issues detected.,low
510,dog_000510.jpeg,data/demo/images/dog_000510.jpeg,dog,dog,0.861,train,animals10,ann_4    ,True,True,,0.139,0.3077229338322055,0.0080645161290322,300,199,448.04343382883144,214.53815745393635,53.35739429154359,0.7,False,1.0,,f8939c4ac734915b,0.0,,,,0.0,0.1933129032258064,0.1933129032258064,ok,,keep,96.94892361111113,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.861,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.0154444444444444,0.0154444444444444,keep,0.9,No critical issues detected.,low
511,dog_000511.jpeg,data/demo/images/dog_000511.jpeg,dog,dog,0.835,train,animals10,ann_3    ,True,True,,0.165,0.3519569518904415,0.0080645161290322,300,264,772.716052318641,102.02717171717173,72.86824102156284,1.0,False,1.0,,f55c426a3e53e1b0,0.0,,,,0.0,0.2011129032258064,0.2011129032258064,ok,,keep,96.94892361111113,0.0183333333333333,0.0183333333333333,0.0183333333333333,0.0183333333333333,0.835,0.0183333333333333,0.0183333333333333,0.0183333333333333,0.0183333333333333,0.0183333333333333,keep,0.9,No critical issues detected.,low
512,dog_000512.jpeg,data/demo/images/dog_000512.jpeg,dog,dog,0.945,train,animals10,ann_4    ,True,True,,0.055,0.1449803267127815,0.0080645161290322,300,260,2973.8761860156146,130.1899358974359,39.77053333550812,1.0,False,1.0,,99c13476c6377199,0.0,,,,0.0,0.1681129032258064,0.1681129032258064,ok,,keep,96.94892361111113,0.0061111111111111,0.0061111111111111,0.0061111111111111,0.0061111111111111,0.945,0.0061111111111111,0.0061111111111111,0.0061111111111111,0.0061111111111111,0.0061111111111111,keep,0.9,No critical issues detected.,low
513,dog_000513.jpeg,data/demo/images/dog_000513.jpeg,dog,dog,0.84,train,animals10,ann_2    ,True,True,,0.16,0.3436249996504187,0.0080645161290322,300,178,779.5347227030117,130.94033707865168,73.44052447451863,0.7,False,1.0,,c33f0e6c3c3c2d70,0.0,,,,0.0,0.1996129032258064,0.1996129032258064,ok,,keep,96.94892361111113,0.0177777777777777,0.0177777777777777,0.0177777777777777,0.0177777777777777,0.84,0.0177777777777777,0.0177777777777777,0.0177777777777777,0.0177777777777777,0.0177777777777777,keep,0.9,No critical issues detected.,low
514,dog_000514.jpeg,data/demo/images/dog_000514.jpeg,dog,dog,0.839,train,animals10,ann_3    ,True,True,,0.161,0.3452977885003792,0.0080645161290322,300,169,463.1921083139791,118.20420118343196,47.52960603461467,0.7,False,1.0,,e8d17286c79e9859,0.0,,,,0.0,0.1999129032258064,0.1999129032258064,ok,,keep,96.94892361111113,0.0178888888888888,0.0178888888888888,0.0178888888888888,0.0178888888888888,0.839,0.0178888888888888,0.0178888888888888,0.0178888888888888,0.0178888888888888,0.0178888888888888,keep,0.9,No critical issues detected.,low
515,dog_000515.jpeg,data/demo/images/dog_000515.jpeg,dog,dog,0.892,train,animals10,ann_1    ,True,True,,0.1079999999999999,0.2517229709804101,0.0080645161290322,300,247,680.5887151068786,95.34665317139002,34.34386337741763,0.7,False,1.0,,93b43c6a6b492d8d,0.0,,,,0.0,0.1840129032258064,0.1840129032258064,ok,,keep,96.94892361111113,0.0119999999999999,0.0119999999999999,0.0119999999999999,0.0119999999999999,0.892,0.0119999999999999,0.0119999999999999,0.0119999999999999,0.0119999999999999,0.0119999999999999,keep,0.9,No critical issues detected.,low
516,dog_000516.jpeg,data/demo/images/dog_000516.jpeg,dog,dog,0.849,train,animals10,ann_2    ,True,True,,0.151,0.328422466524009,0.0080645161290322,300,169,457.9499833397523,84.11108481262328,39.31268781803165,0.7,False,1.0,,cef293051dad3199,0.0,,,,0.0,0.1969129032258064,0.1969129032258064,ok,,keep,96.94892361111113,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.849,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.0167777777777777,0.0167777777777777,keep,0.9,No critical issues detected.,low
518,dog_000518.jpeg,data/demo/images/dog_000518.jpeg,dog,dog,0.916,train,animals10,ann_2    ,True,True,,0.0839999999999999,0.2054206525410096,0.0080645161290322,300,169,1385.365294683504,130.6833530571992,64.07818980955867,0.7,False,1.0,,cc83e9d2192d965e,0.0,,,,0.0,0.1768129032258064,0.1768129032258064,ok,,keep,96.94892361111113,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.916,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.0093333333333333,keep,0.9,No critical issues detected.,low
519,dog_000519.jpeg,data/demo/images/dog_000519.jpeg,dog,dog,0.828,train,animals10,ann_3    ,True,True,,0.172,0.3634896955546401,0.0080645161290322,300,225,302.37769800076813,81.8533037037037,58.299988109175345,0.7,False,1.0,,9668b3b361669cc6,0.0,,,,0.0,0.2032129032258064,0.2032129032258064,ok,,keep,96.94892361111113,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.828,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,0.0191111111111111,keep,0.9,No critical issues detected.,low
520,dog_000520.jpeg,data/demo/images/dog_000520.jpeg,dog,dog,0.98,train,animals10,ann_2    ,True,True,,0.02,0.061662691753918,0.0080645161290322,300,169,523.7464609825364,140.46617357001972,43.62229967966676,0.7,False,1.0,,ee6a24a479991b1b,0.0,,,,0.0,0.1576129032258064,0.1576129032258064,ok,,keep,96.94892361111113,0.0022222222222222,0.0022222222222222,0.0022222222222222,0.0022222222222222,0.98,0.0022222222222222,0.0022222222222222,0.0022222222222222,0.0022222222222222,0.0022222222222222,keep,0.9,No critical issues detected.,low
522,dog_000522.jpeg,data/demo/images/dog_000522.jpeg,dog,dog,0.844,train,animals10,ann_4    ,True,True,,0.156,0.336901364834241,0.0080645161290322,300,235,692.178947073286,123.20470921985816,61.32952242668827,0.7,False,1.0,,ad37968ec9d1990c,0.0,,,,0.0,0.1984129032258064,0.1984129032258064,ok,,keep,96.94892361111113,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.844,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.0173333333333333,keep,0.9,No critical issues detected.,low
523,dog_000523.jpeg,data/demo/images/dog_000523.jpeg,dog,dog,0.973,train,animals10,ann_4    ,True,True,,0.027,0.0796839281985186,0.0080645161290322,300,169,1201.3589011822648,106.96923076923076,67.26528187673495,0.7,False,1.0,,f2f1f004cefc8c07,0.0,,,,0.0,0.1597129032258064,0.1597129032258064,ok,,keep,96.94892361111113,0.003,0.003,0.003,0.003,0.973,0.003,0.003,0.003,0.003,0.003,keep,0.9,No critical issues detected.,low
524,dog_000524.jpeg,data/demo/images/dog_000524.jpeg,dog,dog,0.976,train,animals10,ann_4    ,True,True,,0.024,0.07207372403983,0.0080645161290322,300,225,6225.92741027358,149.45343703703705,71.58910890192699,0.7,False,1.0,,f91e91b62e85c0ab,0.0,,,,0.0,0.1588129032258064,0.1588129032258064,ok,,keep,96.94892361111113,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.976,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,0.0026666666666666,keep,0.9,No critical issues detected.,low
525,dog_000525.jpeg,data/demo/images/dog_000525.jpeg,dog,dog,0.97,train,animals10,ann_1    ,True,True,,0.03,0.0871450510603882,0.0080645161290322,193,300,1690.9875824556066,158.06530224525042,86.21706871431726,0.7,False,1.0,,bcc987f0612fc915,0.0,,,,0.0,0.1606129032258064,0.1606129032258064,ok,,keep,96.94892361111113,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.97,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.0033333333333333,keep,0.9,No critical issues detected.,low
526,dog_000526.jpeg,data/demo/images/dog_000526.jpeg,dog,dog,0.927,train,animals10,ann_2    ,True,True,,0.0729999999999999,0.1831542165053839,0.0080645161290322,300,225,1182.5399491851854,161.34985185185184,58.92325746552394,0.7,False,1.0,,acf3d2cb164e16c8,0.0,,,,0.0,0.1735129032258064,0.1735129032258064,ok,,keep,96.94892361111113,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.927,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.0081111111111111,0.0081111111111111,keep,0.9,No critical issues detected.,low
527,dog_000527.jpeg,data/demo/images/dog_000527.jpeg,dog,dog,0.973,train,animals10,ann_1    ,True,True,,0.027,0.0796839281985186,0.0080645161290322,204,300,2492.5342800674953,108.54434640522877,74.80274077104659,0.7,False,1.0,,b030fa4fcf4ac3c1,0.0,,,,0.0,0.1597129032258064,0.1597129032258064,ok,,keep,96.94892361111113,0.003,0.003,0.003,0.003,0.973,0.003,0.003,0.003,0.003,0.003,keep,0.9,No critical issues detected.,low
528,dog_000528.jpeg,data/demo/images/dog_000528.jpeg,dog,dog,0.897,train,animals10,ann_2    ,True,True,,0.1029999999999999,0.2423099185741224,0.0080645161290322,300,265,5001.662717775246,103.35095597484276,48.84367992788251,1.0,False,1.0,,adaa9797acd28264,0.0,,,,0.0,0.1825129032258064,0.1825129032258064,ok,,keep,96.94892361111113,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.897,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,0.0114444444444444,keep,0.9,No critical issues detected.,low
529,dog_000529.jpeg,data/demo/images/dog_000529.jpeg,dog,dog,0.972,train,animals10,ann_2    ,True,True,,0.028,0.0821867515354359,0.0080645161290322,221,300,1556.9107190659488,142.84057315233787,69.21605613018919,0.7,False,1.0,,fbb1911ada586e24,0.0,,,,0.0,0.1600129032258064,0.1600129032258064,ok,,keep,96.94892361111113,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.972,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,keep,0.9,No critical issues detected.,low
530,dog_000530.jpeg,data/demo/images/dog_000530.jpeg,dog,dog,0.887,train,animals10,ann_2    ,True,True,,0.1129999999999999,0.2610232843193312,0.0080645161290322,300,225,876.2731606252951,153.5131851851852,58.46660550676963,0.7,False,1.0,,e19c36d729630cf2,0.0,,,,0.0,0.1855129032258064,0.1855129032258064,ok,,keep,96.94892361111113,0.0125555555555555,0.0125555555555555,0.0125555555555555,0.0125555555555555,0.887,0.0125555555555555,0.0125555555555555,0.0125555555555555,0.0125555555555555,0.0125555555555555,keep,0.9,No critical issues detected.,low
531,dog_000531.jpeg,data/demo/images/dog_000531.jpeg,dog,dog,0.856,train,animals10,ann_3    ,True,True,,0.144,0.316409175590959,0.0080645161290322,300,300,3294.5440322191357,129.4068,54.34196130251874,1.0,False,1.0,,d8d6d3c2a8a92793,0.0,,,,0.0,0.1948129032258064,0.1948129032258064,ok,,keep,96.94892361111113,0.016,0.016,0.016,0.016,0.856,0.016,0.016,0.016,0.016,0.016,keep,0.9,No critical issues detected.,low
532,dog_000532.jpeg,data/demo/images/dog_000532.jpeg,dog,dog,0.936,train,animals10,ann_2    ,True,True,,0.0639999999999999,0.1643618035073368,0.0080645161290322,300,200,747.4050011663888,155.05445,55.70872210462947,0.7,False,1.0,,ffcfc0818368cc27,0.0,,,,0.0,0.1708129032258064,0.1708129032258064,ok,,keep,96.94892361111113,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.936,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.0071111111111111,keep,0.9,No critical issues detected.,low
533,dog_000533.jpeg,data/demo/images/dog_000533.jpeg,dog,dog,0.864,train,animals10,ann_3    ,True,True,,0.136,0.30246781190069,0.0080645161290322,265,300,701.6435061984889,103.57758490566036,77.64560827070046,1.0,False,1.0,,c4cd3c9b91733631,0.0,,,,0.0,0.1924129032258064,0.1924129032258064,ok,,keep,96.94892361111113,0.0151111111111111,0.0151111111111111,0.0151111111111111,0.0151111111111111,0.864,0.0151111111111111,0.0151111111111111,0.0151111111111111,0.0151111111111111,0.0151111111111111,keep,0.9,No critical issues detected.,low
535,dog_000535.jpeg,data/demo/images/dog_000535.jpeg,dog,dog,0.952,train,animals10,ann_4    ,True,True,,0.048,0.1294416818540954,0.0080645161290322,300,220,3348.892729933655,109.86310606060606,45.874551630747135,0.7,False,1.0,,938c4ce7bc783833,0.0,,,,0.0,0.1660129032258064,0.1660129032258064,ok,,keep,96.94892361111113,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.952,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,0.0053333333333333,keep,0.9,No critical issues detected.,low
536,dog_000536.jpeg,data/demo/images/dog_000536.jpeg,dog,dog,0.941,train,animals10,ann_3    ,True,True,,0.059,0.1536721993820405,0.0080645161290322,211,300,836.0320585518944,91.06906793048974,48.12134970625271,0.7,False,1.0,,e68917da3927d033,0.0,,,,0.0,0.1693129032258064,0.1693129032258064,ok,,keep,96.94892361111113,0.0065555555555555,0.0065555555555555,0.0065555555555555,0.0065555555555555,0.941,0.0065555555555555,0.0065555555555555,0.0065555555555555,0.0065555555555555,0.0065555555555555,keep,0.9,No critical issues detected.,low
